failure,smart_1_raw,smart_3_raw,smart_4_raw,smart_5_raw,smart_7_raw,smart_9_raw,smart_10_raw,smart_12_raw,smart_187_raw,smart_191_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_197_raw,smart_198_raw,smart_199_raw
0,68593064,0,10,0,142775594,2741,0,10,0,0,0,5546,25,0,0,0
0,0,0,4,0,0,13761,0,4,0,0,87,87,26,0,0,0
0,102988448,0,7,0,152149214,4015,0,7,0,0,0,38860,30,0,0,0
0,0,0,3,0,0,13763,0,3,0,0,72,72,29,0,0,0
0,0,624,10,0,0,44033,0,10,0,0,1269,1269,29,0,0,1
0,1344824,0,8,0,110473843,17359,0,8,0,0,1,28983,29,0,0,0
0,0,563,23,0,0,37272,0,23,0,0,1374,1374,24,0,0,0
0,63989232,0,10,0,382488373,17901,0,10,0,0,3,5844,26,0,0,0
0,0,446,9,0,0,14601,0,9,0,0,142,142,28,0,0,0
0,236919272,0,7,0,235156477,15967,0,7,0,0,2,9256,30,0,0,0
0,9541968,0,12,0,381441327,19245,0,12,0,0,5,17233,23,0,0,0
0,178877408,0,6,0,448990792,10614,0,6,0,0,0,23269,28,0,0,0
0,72348896,0,1,0,259878051,5887,0,1,0,0,0,6423,33,0,0,0
0,0,570,15,0,0,37346,0,15,0,0,1476,1476,28,0,0,0
0,69214256,0,5,0,66932208,1538,0,5,0,0,0,7685,24,0,0,0
0,0,0,3,0,0,11983,0,3,0,0,175,175,30,0,0,0
0,195720374,0,87,0,1648409279,54428,0,87,0,0,0,0,28,0,0,0
0,56407816,0,3,0,2337597,540,0,2,0,0,0,16046,32,0,0,0
0,152910720,0,8,0,446183983,8360,0,8,0,0,0,3696,20,0,0,0
0,48436776,0,7,0,444944207,8363,0,7,0,0,0,4941,19,0,0,0
0,232209368,0,8,0,482595814,9346,0,8,0,0,0,4061,33,0,0,0
0,171484704,0,2,0,72045474,1542,0,2,0,0,0,4726,28,0,0,0
0,225212047,0,58,0,2258906399,53439,0,58,0,0,0,0,31,0,0,0
0,0,543,581,0,0,13616,393216,371,0,0,748,748,25,0,0,0
0,79104320,0,1,0,291218007,6201,0,1,0,0,0,20406,27,0,0,0
0,0,571,16,0,0,37604,0,15,0,0,1487,1487,31,0,0,0
0,0,645,21,0,0,41122,0,21,0,0,1041,1041,21,0,0,0
0,0,458,6,0,0,39820,0,6,0,0,1492,1492,29,0,0,0
0,212723288,0,16,0,3233725843,23397,0,16,0,0,6,16,37,0,0,0
0,239145168,0,14,0,728868121,22069,0,14,0,0,7,10651,26,0,0,0
0,187339568,0,8,0,494732674,9346,0,8,0,0,0,1677,33,0,0,0
0,36712416,0,6,0,452091508,8364,0,6,0,0,0,4443,15,0,0,0
0,183491184,0,5,0,113314809,2437,0,5,0,0,0,5476,32,0,0,0
0,77987104,0,4,0,140684054,2725,0,4,0,0,0,6316,34,0,0,0
0,202156152,0,8,0,482196469,9346,0,8,0,0,0,3041,33,0,0,0
0,0,634,19,0,0,42130,0,19,0,0,1062,1062,28,0,0,0
0,189202792,0,4,0,111796178,2459,0,4,0,0,0,5410,34,0,0,0
0,0,0,3,0,0,11983,0,3,0,0,172,172,31,0,0,0
0,0,6796,25,0,0,7381,0,25,0,3,12,97,33,0,0,0
0,0,437,7,0,0,12925,0,7,0,0,136,136,33,0,0,0
0,231760824,0,4,0,52778409,1065,0,4,0,0,0,1452,25,0,0,0
0,0,565,15,0,0,14597,0,15,0,0,185,185,32,0,0,0
0,0,0,4,0,0,12105,0,4,0,0,50,50,28,0,0,0
0,0,563,21,0,0,23091,0,20,0,0,167,167,26,0,0,1
0,66135864,0,6,0,255247778,5875,0,6,0,0,0,6697,19,0,0,0
0,0,619,48,0,0,42562,0,47,0,0,1141,1141,31,0,0,0
0,0,0,4,0,0,11815,0,4,0,0,83,83,23,0,0,0
0,0,458,6,0,0,5214,0,6,0,0,115,115,31,0,0,0
0,0,549,19,0,0,13486,0,19,0,0,277,277,27,0,0,0
0,0,624,20,0,0,41610,0,20,0,0,901,901,29,0,0,1
0,0,5413,1,0,0,5506,0,1,0,0,0,205,16,0,0,0
0,0,563,17,0,0,23074,0,17,0,0,19,19,26,0,0,0
0,114595944,0,11,0,950375047,15941,0,11,0,0,1,109346,27,0,0,0
0,0,450,9,0,0,32313,0,9,0,0,10,10,29,0,0,0
0,0,636,17,0,0,44490,0,16,0,0,1300,1300,26,0,0,0
0,0,565,36,0,0,23158,0,36,0,0,40,40,32,0,0,0
0,242370352,0,1,0,242907141,5888,0,1,0,0,0,10860,24,0,0,0
0,49066248,0,1,0,177392668,4543,0,1,0,0,0,27090,27,0,0,0
0,166923008,0,16,0,681821186,21605,0,16,0,0,6,32279,27,0,0,0
0,21039144,0,6,0,696694753,21610,0,6,0,0,1,13088,24,0,0,0
0,132788626,0,61,0,5912086388,48025,0,60,0,0,0,0,31,0,0,0
0,23474840,0,6,0,687227092,21604,0,6,0,0,2,10265,21,0,0,0
0,122389064,0,30,0,204622427,5559,0,21,0,0,0,32213,23,0,0,0
0,74306240,0,13,0,143374732,3991,0,9,0,0,0,40101,31,0,0,0
0,0,9341,8,0,0,9379,0,8,0,0,0,543,29,0,0,0
0,202518984,0,4,0,210354888,4090,0,0,0,0,0,2713,22,0,0,0
0,196600632,0,4,0,89921810,2097,0,4,0,0,0,1951,26,0,0,0
0,130691872,0,3,0,81210489,15486,0,3,0,0,2,2707,26,0,0,72
0,116374024,0,1,0,31792287,1022,0,1,0,0,0,6735,22,0,0,0
0,0,0,4,0,0,11983,0,4,0,0,121,121,27,0,0,0
0,18656872,0,3,0,505747112,8839,0,3,0,0,0,1939,17,0,0,0
0,193018536,0,1,0,336230075,9294,0,1,0,0,0,3318,20,0,0,0
0,0,0,3,0,0,12621,0,3,0,0,1,41941,35,0,0,0
0,0,552,13,0,0,23689,0,13,0,0,26,26,20,0,0,0
0,0,621,16,0,0,35058,0,16,0,0,28,28,39,0,0,3
0,0,565,11,0,0,15367,0,11,0,0,68,68,26,0,0,0
0,0,620,30,0,0,42453,0,29,0,0,1351,1351,28,0,0,0
0,0,631,31,0,0,42445,0,31,0,0,1286,1286,35,0,0,0
0,203388704,0,4,0,99809559,2053,0,4,0,0,0,2357,36,0,0,0
0,0,451,9,0,0,14937,0,9,0,0,90,90,32,0,0,0
0,0,548,11,0,0,13662,0,11,0,0,212,212,25,0,0,0
0,0,617,14,0,0,44786,0,14,0,0,1286,1286,27,0,0,0
0,216660692,0,4,0,511144676,6417,0,2,0,3481,1,331,24,0,0,0
0,0,625,18,0,0,41126,0,18,0,0,1016,1016,21,0,0,0
0,133559230,0,3,0,454896120,6616,0,3,0,3439,0,3839,19,0,0,0
0,0,568,15,0,0,23690,0,15,0,0,28,28,18,0,0,0
0,94745752,0,7,0,146208315,2741,0,7,0,0,0,7046,24,0,0,0
0,0,501,39,0,0,18302,0,39,0,0,207,207,27,0,0,0
0,0,614,37,0,0,43563,0,35,0,0,1284,1284,29,0,0,0
0,0,519,19,0,0,26005,0,19,0,0,240,240,31,0,0,0
0,217003248,0,4,0,52918282,1357,0,4,0,0,0,10303,31,0,0,0
0,68996120,0,3,0,3932512,572,0,3,0,0,0,18183,31,0,0,0
0,119362992,0,4,0,94666493,2076,0,4,0,0,0,1903,36,0,0,0
0,0,630,23,0,0,41610,0,23,0,0,962,962,34,0,0,0
0,0,0,4,0,0,12634,0,4,0,0,173,173,33,0,0,0
0,65538,618,33,0,0,40435,0,33,0,0,1055,1055,26,0,0,2
0,185127312,0,3,0,250881596,5528,0,3,0,0,0,29864,22,0,0,0
0,0,0,3,0,0,12756,0,3,0,0,47,47,37,0,0,0
0,131074,630,24,0,0,41148,0,24,0,0,1015,1015,24,0,0,22
0,196571448,0,23,0,450745058,18640,0,23,0,0,10,7075,23,0,0,0
0,0,560,12,0,0,15343,0,12,0,0,120,120,29,0,0,0
0,0,560,19,0,0,23096,0,19,0,0,21,21,25,0,0,0
0,232216448,0,4,0,614183379,21604,0,4,0,0,2,8764,25,0,0,0
0,117448864,0,5,0,52547834,1332,0,5,0,0,0,10257,25,0,0,0
0,68938328,0,7,0,463268025,18942,0,7,0,0,1,4188,18,0,0,0
0,164001016,0,1,0,242279576,5888,0,1,0,0,0,11276,23,0,0,0
0,80563496,0,5,0,100114542,2078,0,4,0,0,0,1880,22,0,0,0
0,132214576,0,13,0,707766149,21653,0,13,0,0,7,7865,26,0,0,0
0,0,0,4,0,0,12994,0,4,0,0,197,197,30,0,0,0
0,12999864,0,16,80,647917016,21647,0,16,27,0,6,5350,24,0,0,0
0,0,587,17,0,0,42012,0,17,0,0,1133,1133,21,0,0,0
0,0,422,42,0,0,24632,0,40,0,0,47,47,23,0,0,0
0,126211800,0,8,0,592465763,21605,0,8,0,0,3,13314,25,0,0,0
0,0,0,4,0,0,11267,0,4,0,0,64,64,30,0,0,0
0,0,590,17,0,0,42012,0,17,0,0,1103,1103,20,0,0,0
0,162734264,0,14,0,507507143,21604,0,14,0,0,3,39992,25,0,0,5318
0,223168048,0,9,0,39363513206,21601,0,9,0,0,5,4772,26,0,0,0
0,23649560,0,8,0,584818578,21605,0,8,0,0,3,15655,25,0,0,0
0,196351928,0,3,0,270987486,6201,0,3,0,0,0,19126,17,0,0,0
0,52469904,0,4,0,2492020,411,0,4,0,0,0,16162,25,0,0,0
0,80909344,0,2,0,158324312,3135,0,2,0,0,0,12836,36,0,0,0
0,11884024,0,12,0,374989361,19113,0,12,0,0,5,46797,29,0,0,0
0,120708720,0,2,0,144778222,4015,0,2,0,0,0,39139,22,0,0,0
0,113304848,0,2,0,440656592,9919,0,2,0,0,0,8213,29,0,0,0
0,124157640,0,16,0,683876143,15764,0,16,0,0,7,87233,22,0,0,0
0,0,6241,7,0,0,7393,0,7,0,0,2,461,26,0,0,1
0,230181888,0,5,0,351944501,7885,0,5,0,0,0,42344,20,0,0,0
0,161436744,0,14,0,482305373,19474,0,14,0,0,8,10460,26,0,0,0
0,100768752,0,14,0,484959988,19471,0,14,0,0,8,10682,26,0,0,0
0,0,462,9,0,0,10950,0,9,0,0,35,35,28,0,0,0
0,0,571,21,0,0,25781,0,20,0,0,24,24,22,0,0,0
0,0,642,23,0,0,34701,0,23,0,0,30,30,25,0,0,0
0,77707888,0,2,0,571958274,10086,0,2,0,0,0,448,25,0,0,0
0,120998152,0,5,0,548911645,10637,0,5,0,0,1,5596,23,0,0,0
0,176387064,0,8,0,400780902,19541,0,8,0,0,2,24498,25,0,0,0
0,51727608,0,5,0,551161865,10638,0,5,0,0,1,5455,22,0,0,0
0,0,608,15,0,0,42936,0,15,0,0,1131,1131,36,0,0,0
0,97,2047,13,0,0,6713,0,14,0,0,0,0,27,0,0,0
0,103186080,0,7,0,527705163,10634,0,7,0,0,1,25202,19,0,0,2
0,0,0,3,0,0,12416,0,3,0,0,195,195,24,0,0,0
0,235638960,0,3,0,372513115,7880,0,3,0,0,0,42221,20,0,0,0
0,65281216,0,5,0,2401771,559,0,4,0,0,0,16141,28,0,0,0
0,3380536,0,3,0,343443756,7881,0,3,0,0,0,42655,20,0,0,0
0,0,565,15,0,0,36961,0,15,0,0,1343,1343,27,0,0,0
0,65536,635,26,0,0,42480,0,26,0,0,1255,1255,27,0,0,0
0,224771830,0,2,0,565547983,6295,0,2,0,1866,0,2596,31,0,0,0
0,82732304,0,6,0,138137467,3729,0,3,0,0,0,38272,24,0,0,0
0,231306608,0,3,0,582285501,10426,0,3,0,0,0,6212,26,0,0,0
0,0,0,4,0,0,12153,0,4,0,0,93,93,28,0,0,0
0,0,437,6,0,0,10971,0,6,0,0,78,78,21,0,0,0
0,62301880,0,9,0,646003270,20924,0,9,0,0,6,4640,20,0,0,0
0,20953176,0,7,0,669748879,21603,0,7,0,0,3,13725,25,0,0,0
0,217108416,0,20,0,696397504,21604,0,20,0,0,16,6841,29,0,0,0
0,0,554,11,0,0,32704,0,11,0,0,13,13,25,0,0,0
0,0,450,6,0,0,15456,0,6,0,0,216,216,30,0,0,0
0,225551904,0,16,0,514091234,20376,0,16,0,0,2,204090,30,0,0,0
0,0,557,15,0,0,25407,0,15,0,0,17,17,27,0,0,0
0,0,517,13,0,0,25435,0,13,0,0,16,16,20,0,0,0
0,146163792,0,11,0,646648707,21601,0,11,0,0,5,9745,27,0,0,0
0,0,570,12,0,0,11071,0,12,0,0,48,48,29,0,0,0
0,0,432,6,0,0,10971,0,6,0,0,33,33,18,0,0,0
0,140943528,0,7,0,178924652,4407,0,7,0,0,0,25079,35,0,0,0
0,0,561,18,0,0,27423,0,18,0,0,18,18,31,0,0,0
0,136983888,0,17,0,509714845,21602,0,17,0,0,6,39680,28,0,0,0
0,0,619,20,0,0,41509,0,20,0,0,1112,1112,28,0,0,0
0,135230280,0,9,0,650449034,21600,0,9,0,0,3,15771,25,0,0,0
0,120521112,0,9,0,310668587,21364,0,9,0,0,3,18693,24,0,0,0
0,23716464,0,5,0,647063759,20923,0,5,0,0,2,4666,18,0,0,0
0,187948200,0,7,0,446871818,6415,0,7,0,0,1,2797,33,0,0,0
0,0,544,11,0,0,13662,0,11,0,0,171,171,24,0,0,9
0,183212040,0,7,0,910814169,15485,0,7,0,0,4,4350,27,0,0,0
0,50941880,0,13,0,388646115,17587,0,13,0,0,3,1469,21,0,0,0
0,0,0,4,0,0,12153,0,3,0,0,146,146,30,0,0,0
0,0,570,18,0,0,32309,0,17,0,0,19,19,27,0,0,0
0,0,553,16,0,0,23946,0,16,0,0,23,23,18,0,0,4
0,0,560,15,0,0,14598,0,15,0,0,137,137,32,0,0,0
0,0,515,18,0,0,27334,0,18,0,0,260,260,31,0,0,0
0,0,479,9,0,0,25059,0,9,0,0,15,15,25,0,0,0
0,0,0,3,0,0,10952,0,3,0,0,66,66,21,0,0,0
0,112900280,0,26,0,472190775,21255,0,25,0,0,15,35103,21,0,0,0
0,0,572,15,0,0,25435,0,15,0,0,17,17,22,0,0,0
0,0,635,17,0,0,42134,0,17,0,0,1101,1101,30,0,0,0
0,51233144,0,3,0,195179547,4089,0,0,0,0,0,2659,25,0,0,0
0,0,462,9,0,0,10973,0,9,0,0,62,62,27,0,0,0
0,14269771,0,17,0,981485658,12287,0,16,0,5125,0,4548,31,0,0,0
0,144276432,0,15,0,445329475,19724,0,15,0,0,6,29559,28,0,0,2
0,0,0,4,0,0,11077,0,4,0,0,86,86,28,0,0,0
0,168277808,0,11,0,453026213,19114,0,11,0,0,8,9988,28,0,0,0
0,219165252,0,9,0,684425326,7378,0,8,0,8014,0,371,32,0,0,0
0,0,618,16,0,0,40721,0,14,0,0,875,875,30,0,0,1
0,0,634,18,0,0,42011,0,18,0,0,1166,1166,27,0,0,17
0,219998728,0,6,0,137807499,3728,0,1,0,0,0,39183,36,0,0,0
0,130633032,0,5,0,52039729,1065,0,5,0,0,0,1512,21,0,0,0
0,64882296,0,6,0,97576314,2116,0,6,0,0,0,2012,26,0,0,0
0,80058328,0,1,968,472774658,6632,0,1,0,10550,0,3724,25,0,0,0
0,240927712,0,4,0,99235305,2076,0,4,0,0,0,1967,34,0,0,0
0,228235576,0,4,0,51242157,1374,0,4,0,0,0,10401,28,0,0,0
0,135652328,0,4,0,535056827,20272,0,4,0,0,1,6727,21,0,0,0
0,0,566,10,0,0,11093,0,10,0,0,50,50,24,0,0,0
0,44319480,0,5,0,33219857,1020,0,5,0,0,0,6734,31,0,0,0
0,0,0,3,0,0,13472,0,3,0,0,71,71,23,0,0,0
0,87612464,0,4,0,54099842,1357,0,4,0,0,0,10392,27,0,0,0
0,115662400,0,4,0,57663704,1357,0,4,0,0,0,10455,32,0,0,0
0,192803176,0,3,0,195205919,4090,0,0,0,0,0,2681,22,0,0,0
0,132155424,0,4,0,99334202,2097,0,4,0,0,0,1935,28,0,0,0
0,111511096,0,5,0,53400577,1065,0,5,0,0,0,1469,24,0,0,0
0,0,556,25,0,0,25998,0,24,0,0,669,669,27,0,0,2
0,0,626,20,1,0,40727,0,19,0,0,1055,1055,26,0,0,0
0,0,0,4,0,0,12921,0,4,0,0,65,65,30,0,0,0
0,69932584,0,4,0,148040794,3729,0,2,0,0,0,37777,36,0,0,0
0,0,563,9,0,0,23979,0,8,0,0,13,13,18,0,0,0
0,11664496,0,4,0,184946360,4090,0,0,0,0,0,3069,23,0,0,0
0,0,0,2,0,0,12129,0,2,0,0,119,119,32,0,0,0
0,65536,640,21,0,0,46176,0,21,0,0,1527,1527,22,0,0,0
0,53336272,0,4,0,52390495,1066,0,4,0,0,0,1459,30,0,0,0
0,138029240,0,4,0,52198034,1357,0,4,0,0,0,10362,32,0,0,0
0,96363120,0,5,0,52239796,1065,0,5,0,0,0,1514,23,0,0,0
0,212432512,0,4,0,96210743,2097,0,4,0,0,0,1932,29,0,0,0
0,0,0,3,0,0,12416,0,3,0,0,133,133,20,0,0,0
0,200153024,0,4,0,143468660,3729,0,2,0,0,0,38246,30,0,0,0
0,61676480,0,3,0,3946954,702,0,2,0,0,0,18051,25,0,0,0
0,0,560,23,0,0,36408,0,23,0,0,1274,1274,23,0,0,0
0,91041792,0,24,58,346401815,19672,0,24,0,0,11,120219,29,6,6,0
0,87981056,0,5,0,34476612,1428,0,5,0,0,0,14144,21,0,0,0
0,0,6108,16,0,0,11957,0,15,0,0,2,509,25,0,0,0
0,0,442,6,0,0,14937,0,6,0,0,77,77,27,0,0,0
0,0,564,23,0,0,36616,0,21,0,0,1297,1297,21,0,0,0
0,0,0,4,0,0,12153,0,4,0,0,118,118,29,0,0,0
0,0,560,21,0,0,26638,0,21,0,0,270,270,29,0,0,0
0,0,574,20,0,0,22557,0,20,0,0,26,26,26,0,0,4
0,0,620,31,0,0,42514,0,29,0,0,1195,1195,33,0,0,0
0,0,557,23,0,0,36409,0,22,0,0,1276,1276,22,0,0,0
0,53785848,0,4,0,2338012,411,0,4,0,0,0,15798,33,0,0,0
0,0,432,5,0,0,13666,0,5,0,0,77,77,31,0,0,0
0,0,557,13,0,0,23955,0,13,0,0,17,17,24,0,0,0
0,75301544,0,5,0,470792833,9345,0,5,0,0,0,7426,22,0,0,0
0,68047504,0,5,0,3855093,572,0,5,0,0,0,17938,33,0,0,0
0,0,628,118,0,0,40319,0,118,0,0,1050,1050,30,0,0,0
0,0,0,1,0,0,11941,0,1,0,0,168,168,25,0,0,0
0,55584000,0,4,0,544245523,10417,0,4,0,0,1,13149,25,0,0,0
0,0,622,118,0,0,40319,0,118,0,0,1084,1084,31,0,0,0
0,0,617,15,0,0,41095,0,15,0,0,1012,1012,26,0,0,0
0,0,565,12,0,0,27349,0,12,0,0,622,622,27,0,0,0
0,89102320,0,10,0,153710980,3729,0,2,0,0,0,38296,35,0,0,0
0,0,563,17,0,0,38754,0,17,0,0,1454,1454,23,0,0,0
0,0,412,6,0,0,14001,0,6,0,0,64,64,36,0,0,0
0,0,482,14,0,0,23953,0,14,0,0,18,18,24,0,0,0
0,196604232,0,3,0,82395799,15486,0,3,0,0,1,2840,23,0,0,0
0,0,561,11,0,0,13665,0,11,0,0,124,124,24,0,0,0
0,72616192,0,7,0,113027391,2459,0,7,0,0,0,5550,29,0,0,0
0,160224616,0,8,0,66412352,1539,0,8,0,0,0,7554,28,0,0,0
0,59055672,0,2,0,495695131,6632,0,2,0,7531,0,19151,30,0,0,0
0,0,0,2,0,0,14436,0,2,0,0,111,111,28,0,0,0
0,0,445,9,0,0,10972,0,9,0,0,67,67,25,0,0,0
0,0,559,16,0,0,36090,0,14,0,0,18,18,31,0,0,0
0,0,565,14,0,0,32646,0,14,0,0,18,18,28,0,0,0
0,0,570,14,0,0,37346,0,14,0,0,1477,1477,29,0,0,0
0,60877896,0,2,0,2509306,409,0,2,0,0,0,16097,29,0,0,0
0,0,554,22,0,0,25457,0,22,0,0,26,26,25,0,0,13
0,82172544,0,10,0,480119506,19249,0,10,0,0,7,3979,28,0,0,0
0,0,430,7,0,0,14936,0,7,0,0,54,54,26,0,0,0
0,0,555,23,0,0,26686,0,22,0,0,190,190,23,0,0,0
0,168140344,0,14,0,426734414,19464,0,14,0,0,5,13136,28,0,0,0
0,0,561,14,0,0,27961,0,14,0,0,273,273,24,0,0,0
0,120807904,0,12,0,449805675,19252,0,12,0,0,5,16930,28,0,0,0
0,181893200,0,12,0,471639780,19254,0,12,0,0,5,18849,29,0,0,0
0,24116928,0,13,0,336278535,7884,0,12,0,0,0,44372,23,0,0,0
0,148305464,0,2,0,181192416,4043,0,0,0,0,0,24407,26,0,0,0
0,0,615,55,0,0,42644,0,55,0,0,1062,1062,29,0,0,0
0,82737608,0,10,0,213651753,4089,0,0,0,0,0,2720,23,0,0,0
0,231602816,0,15,0,683343144,15480,0,15,0,0,3,139607,25,0,0,0
0,114677936,0,4,0,508584910,8529,0,4,0,0,0,8611,30,0,0,0
0,219303568,0,13,0,338023914,7883,0,13,0,0,0,43517,21,0,0,0
0,172345184,0,12,0,185731766,4040,0,5,0,0,0,25358,25,0,0,0
0,0,550,11,0,0,13665,0,11,0,0,95,95,28,0,0,0
0,136536624,0,9,0,582827478,20265,0,9,0,0,1,9147,22,0,0,0
0,204911272,0,4,0,148993530,3729,0,2,0,0,0,38722,32,0,0,0
0,212556144,0,12,0,748509465,22210,0,13,0,0,6,13924,28,0,0,0
0,41780800,0,4,0,539171366,8956,0,4,0,0,0,4450,36,0,0,0
0,0,0,3,0,0,10953,0,3,0,0,61,61,22,0,0,0
0,189589392,0,1,0,31784897,1022,0,1,0,0,0,6714,28,0,0,0
0,0,572,5,0,0,11744,0,5,0,0,83,83,34,0,0,0
0,67593248,0,7,0,744928333,22183,0,7,0,0,3,3892,27,0,0,0
0,117922272,0,2,0,69884311,1543,0,2,0,0,0,4834,28,0,0,0
0,0,6016,14,0,0,13366,0,14,0,0,3,62,22,0,0,0
0,188102760,0,7,0,187097836,4089,0,0,0,0,0,2532,23,0,0,0
0,48423008,0,1,0,32840998,1022,0,1,0,0,0,6844,28,0,0,0
0,217154744,0,1,0,33645654,1038,0,1,0,0,0,6720,32,0,0,0
0,224015928,0,1,0,54514914,1357,0,1,0,0,0,10328,30,0,0,0
0,35795472,0,1,0,52623977,1327,0,1,0,0,0,10322,25,0,0,0
0,0,528,13,0,0,14597,0,13,0,0,194,194,29,0,0,0
0,105374496,0,5,0,75842804,2646,0,5,0,0,0,44333,21,0,0,0
0,169151464,0,10,0,235793084,15967,0,10,0,0,5,9283,26,0,0,0
0,82902240,0,15,0,709134527,16468,0,15,0,0,1,92696,25,0,0,0
0,3018176,0,13,0,752596033,22211,0,13,0,0,6,17981,28,0,0,0
0,18915448,0,10,0,466424923,19249,0,10,0,0,7,3679,28,0,0,0
0,170526584,0,11,0,496299315,19254,0,11,0,0,5,9451,24,0,0,0
0,134236584,0,12,0,482461524,19471,0,12,0,0,6,10595,26,0,0,0
0,77596360,0,13,0,209354536,16016,0,13,0,0,5,14667,20,0,0,0
0,141677552,0,8,0,452489074,19115,0,8,0,0,5,10180,26,0,0,0
0,68321392,0,3,0,241277634,15970,0,3,0,0,1,934,29,0,0,0
0,0,551,21,0,0,26637,0,21,0,0,229,229,30,0,0,0
0,171741528,0,11,0,556436562,20241,0,11,0,0,5,25373,27,0,0,0
0,0,0,1,0,0,13981,0,1,0,0,80,80,26,0,0,0
0,0,446,9,0,0,14650,0,9,0,0,112,112,26,0,0,0
0,79915080,0,8,0,474240354,10616,0,8,0,0,4,19419,21,0,0,0
0,0,557,14,0,0,15482,0,14,0,0,141,141,28,0,0,0
0,0,630,33,0,0,42444,0,33,0,0,1310,1310,28,0,0,0
0,0,556,15,0,0,37332,0,15,0,0,1370,1370,28,0,0,0
0,58623848,0,2,0,2486513,393,0,2,0,0,0,15995,29,0,0,0
0,131703728,0,6,0,500903182,10087,0,6,0,0,0,58348,26,0,0,0
0,0,552,13,0,0,26906,0,13,0,0,233,233,30,0,0,0
0,97208904,0,3,0,164641835,4015,0,3,0,0,0,39165,33,0,0,0
0,217269088,0,13,0,61038067479,18170,0,13,0,0,1,30861,31,0,0,0
0,170591312,0,1,0,614658645,10662,0,1,0,0,0,156,25,0,0,0
0,127575336,0,13,0,908312761,18170,0,13,0,0,1,30872,30,0,0,0
0,70925000,0,9,0,712737550,10609,0,9,0,0,0,24972,15,0,0,0
0,210080496,0,6,0,506237582,10108,0,6,0,0,1,8629,18,0,0,0
0,100644944,0,1,0,53722189,1333,0,1,0,0,0,10306,31,0,0,0
0,116201432,0,5,0,680513240,14980,0,5,0,0,0,17893,25,0,0,0
0,20757264,0,2,0,52917674,1065,0,2,0,0,0,1523,29,0,0,0
0,233577936,0,7,0,260040946,6198,0,7,0,0,0,18074,18,0,0,0
0,108468352,0,9,0,466833053,18837,0,9,0,0,3,17164,24,0,0,0
0,108042576,0,5,0,545478988,6414,0,4,0,2232,0,8995,26,0,0,0
0,0,1350,34,0,0,12190,0,6,0,0,3,9475,39,0,0,0
0,66675232,0,4,0,562330646,9918,0,4,0,0,1,404,24,0,0,0
0,0,572,15,0,0,23164,0,15,0,0,18,18,24,0,0,0
0,0,0,4,0,0,12681,0,4,0,0,200,200,36,0,0,0
0,126352848,0,7,0,995249227,18627,0,7,0,0,4,28421,27,0,0,0
0,8196168,0,2,0,564321577,6294,0,2,0,6195,0,1094,33,0,0,0
0,23097256,0,4,0,34959745,1202,0,4,0,0,0,158,38,0,0,0
0,0,0,4,0,0,13497,0,4,0,0,80,80,25,0,0,0
0,0,6258,21,0,0,25392,0,21,0,0,15,5,21,0,0,0
0,46704504,0,2,0,468228183,6632,0,2,0,4258,0,5134,26,0,0,0
0,57162416,0,2,0,2388590,542,0,1,0,0,0,16053,28,0,0,0
0,170842432,0,12,0,480598964,19473,0,12,0,0,6,10442,25,0,0,0
0,58407648,0,10,0,225501056,15967,0,10,0,0,5,6509,24,0,0,0
0,122719928,0,2,0,211230908,4089,0,0,0,0,0,3093,20,0,0,0
0,206311488,0,11,0,453460434,19116,0,11,0,0,8,10140,27,0,0,0
0,0,432,41,0,0,24625,0,41,0,0,46,46,26,0,0,1
0,166145920,0,3,0,201128325,4090,0,0,0,0,0,2662,23,0,0,0
0,0,614,57,0,0,40885,0,56,0,0,827,827,26,0,0,2
0,0,0,3,0,0,13498,0,3,0,0,226,226,32,0,0,0
0,0,568,10,0,0,32644,0,10,0,0,12,12,29,0,0,0
0,96984504,0,2,0,221850803,5507,0,2,0,0,0,31714,24,0,0,0
0,0,0,3,0,0,11579,0,3,0,0,66,66,33,0,0,0
0,239136976,0,3,0,183789643,4089,0,0,0,0,0,2900,21,0,0,0
0,0,556,19,2,0,27996,0,19,0,0,257,257,27,0,0,0
0,187335768,0,14,0,4767592719,6631,0,13,0,4121,0,3778,22,0,0,0
0,203340400,0,4,0,303225218,16688,0,4,0,0,1,1933,28,0,0,0
0,0,564,12,0,0,26236,0,12,0,0,286,286,28,0,0,0
0,100909672,0,13,0,266625286,16686,0,13,0,0,2,18843,20,0,0,0
0,0,566,18,0,0,32619,0,18,0,0,19,19,24,0,0,0
0,206117808,0,16,0,762390106,16509,0,16,0,0,3,73739,24,0,0,0
0,0,0,4,0,0,12154,0,4,0,0,126,126,31,0,0,0
0,198709712,0,6,0,566829948,20238,0,6,0,0,1,19702,20,0,0,0
0,0,454,7,0,0,15345,0,7,0,0,166,166,26,0,0,0
0,140319591,0,8,0,496530719,6632,0,7,0,4788,0,4079,25,0,0,0
0,0,628,52,0,0,45244,0,52,0,0,1362,1362,25,0,0,0
0,0,5258,13,0,0,14257,0,13,0,0,4,61,19,0,0,0
0,0,0,3,0,0,2943,0,3,0,0,22,22,25,0,0,0
0,0,437,5,0,0,11767,0,5,0,0,52,52,35,0,0,0
0,199000704,0,5,0,182759166,18125,0,4,0,0,1,9251,23,0,0,0
0,0,450,9,0,0,14937,0,9,0,0,138,138,33,0,0,6
